MTU (UTC),Hour,POWER,Expected,q0,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,ZONEID,tclw,tciw,SP,r,TCC,10u,10V,2T,SSRD,STRD,TSR,TP,POWER,Day-ahead Price [EUR/MWh],+ Imbalance Price [EUR/MWh] - MBA|ES,- Imbalance Price [EUR/MWh] - MBA|ES,Total Imbalance [MWh] - MBA|ES,Direction,Penalty,Pen_up,Pen_down,Day-ahead Price [EUR/MWh]_Forecast,Pen_up_Forecast,Pen_down_Forecast,Direction_Forecast,tau
6/1/2018 18:00,18,0.00025641,0.001226255,0.000224038,0.00025641,0.000277778,0.000297436,0.000320513,0.00036047,0.000384616,0.000416667,0.000416667,0.000457372,0.000491453,0.000573077,0.00066656,0.000790598,0.000847276,0.000961539,0.001093803,0.00152906,0.002458226,0.004508547,1,0,0,94555.4375,63.21107483,0,-0.220134735,3.355394363,281.4226074,8160544,7874181,9507784,0,0.00025641,62.81,45.01,62.81,-1858,1,17.8,0,17.8,61.4670639,0.432167053,12.0294857,0.925593615,0.691130613
6/1/2018 19:00,19,0,3.12E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21E-05,1,8.96E-05,0,94666.625,66.13806152,0,-0.386269569,2.819999695,280.1103516,8160544,8763056,9507784,0,0,64.14,50.1,64.14,-993,1,14.04,0,14.04,63.62553406,0.434061468,14.41663361,0.894996285,0.79578049
6/1/2018 20:00,20,0,1.50E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001132965,0,94765.6875,69.2734375,0.048431396,-0.586659432,2.772702217,279.2116699,8160544,9639664,9508256,0,0,63.04,50.84,63.04,-281,1,12.2,0,12.2,64.30467987,0.439481884,12.69163036,0.860268235,0.824274706
6/1/2018 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000629425,0,94839.1875,72.80090332,0.0184021,-0.444185257,2.702390671,278.6777344,8160550,10514740,9508256,0,0,60.16,50.43,60.16,-283,1,9.73,0,9.73,62.22904587,0.449441701,11.51679516,0.853814304,0.814379095
6/1/2018 22:00,22,0,1.07E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000400543,0,94900.5,74.02555847,0.018707275,-0.22591114,2.52304554,278.3046875,8160550,11394887,9508256,0,0,60.69,44.45,60.69,-450,1,16.24,0,16.24,58.46095657,0.381317407,10.14825535,0.933365226,0.655172657
6/1/2018 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013237,0,94920.6875,74.99772644,0.042144775,0.059300423,2.279708862,277.6218262,8160550,12274277,9508256,0,0,59.74,46.1,59.74,-175,1,13.64,0,13.64,60.79706955,0.380321711,14.21065426,0.933672428,0.726355506
6/2/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002880096,0,94952.625,77.32562256,0.203826904,0.500217438,2.145665169,276.6162109,8160550,13143601,9508256,0,0,59.3,59.3,59.3,354,1,0,0,0,58.76023865,0.380465686,12.99203682,0.933846712,0.707517637
6/2/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002388,0,94964.0625,81.552948,0.131866455,0.75925827,2.136900902,275.5947266,8160550,14010335,9508256,0,0,58.33,58.33,58.33,334,1,0,0,0,59.00701523,0.382044911,2.814730883,0.933889151,0.34277749
6/2/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001167297,0,94977.75,84.87995911,0.033599854,1.129463196,1.690811157,275.4089355,8160550,14871553,9508256,0,0,58,58,58,343,1,0,0,0,57.70320511,0.384077519,3.055232525,0.933784723,0.360644451
6/2/2018 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000869751,0,94959.75,87.18656921,0.006286621,1.701704025,0.962840319,275.0280762,8160550,15706713,9508256,0,0,57.07,57.07,57.07,466,1,0,0,0,58.11658859,0.386184037,2.860024929,0.933498263,0.345373262
6/2/2018 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001094818,0,94987,87.5587616,0.008239746,1.771417618,1.257390976,273.9755859,8160550,16534378,9508256,0,0,56.64,56.64,56.64,220,1,0,0,0,56.78679276,0.388265163,2.587111473,0.932960033,0.323777711
6/2/2018 5:00,5,0,2.08E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00044632,0,95010.1875,85.2689209,0.003631592,1.655470848,1.078651428,274.6640625,8160550,17357712,9508256,0,0,56.64,56.64,56.64,213,1,0,0,0,56.93224716,0.391797066,2.484708548,0.932036042,0.316213671
6/2/2018 6:00,6,0,0.000185764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,3.21E-05,3.21E-05,0.002405982,1,0.000179291,0,95023.9375,84.06509399,0,1.456700325,0.247610629,274.5002441,8160550,18181600,9508256,0,0,57.13,57.13,57.13,105,1,0,0,0,57.07636261,0.396741331,2.366250753,0.899477601,0.399954172
6/2/2018 7:00,7,0.000192308,0.005155857,6.41E-05,0.000149572,0.000233867,0.000301921,0.000474038,0.00075812,0.001161965,0.001696153,0.002329086,0.002994871,0.003803419,0.00395641,0.004459294,0.005548718,0.006728632,0.007771795,0.009033333,0.010320513,0.0125,0.012860256,1,0,0,95044.375,84.1493988,0,1.102367401,0.075032234,274.1223145,8160550,19005824,9508256,0,0.000192308,63.61,48.06,63.61,-495,1,15.55,0,15.55,57.78020096,0.403452009,2.268084049,0.838540554,0.519795706
6/2/2018 8:00,8,0.019679487,0.106719156,0.014131304,0.016234188,0.018162393,0.030532051,0.043283654,0.062680556,0.075042735,0.088301282,0.092179487,0.094010897,0.106105449,0.111347009,0.123561538,0.137930128,0.148942308,0.158910257,0.178910256,0.181089744,0.186004274,0.197458974,1,0,0,95085.3125,83.35359192,0,0.896145821,0.180160523,274.4997559,8315050,19842048,9723719,0,0.019679487,64.97,45.1,64.97,-1046,1,19.87,0,19.87,65.7706604,0.412257373,11.90681648,0.805527925,0.874572708
6/2/2018 9:00,9,0.104679487,0.225000298,0.063942308,0.07907094,0.093317735,0.107136752,0.116834615,0.137109188,0.155128205,0.168371795,0.174055128,0.201442308,0.218041667,0.224492949,0.239624786,0.266919231,0.282204807,0.305705128,0.316814316,0.345239102,0.371683867,0.443885898,1,0,0,95097.3125,77.39872742,0,0.561374188,-0.299644172,277.75,9058346,20710992,10576112,0,0.104679487,64.97,39.12,64.97,-1514,1,25.85,0,25.85,65.00502777,0.416952878,17.11239433,0.85988754,0.869917425
6/2/2018 10:00,10,0.640192308,0.639195662,0.39381218,0.431025641,0.496452991,0.529989744,0.564469444,0.61991859,0.638846154,0.642561539,0.65368953,0.658333333,0.658969231,0.662560256,0.670876923,0.679159188,0.693519231,0.706723718,0.724358974,0.725391453,0.735721154,0.76,1,0,0,95103.5625,63.78234863,0,0.463485062,-1.314375877,280.7243652,10361510,21598432,11994908,0,0.640192308,64.97,46.47,64.97,-1219,1,18.5,0,18.5,64.52873993,0.351468831,18.05660629,0.941292882,0.762140817
6/2/2018 11:00,11,0.704102564,0.723353578,0.598097115,0.611025641,0.617948718,0.644976923,0.692817628,0.703002137,0.713205128,0.717723504,0.724391538,0.729551923,0.737916667,0.738867521,0.741911859,0.750663675,0.756666453,0.764941026,0.778461539,0.782970085,0.798304167,0.809029487,1,0,0,95069.8125,58.16471863,0,1.419001579,-1.392458916,282.2954102,1717558,892182.875,1828517,0,0.704102564,64.97,48,64.97,-953,1,16.97,0,16.97,64.0153656,0.351468831,15.64632797,0.941292882,0.735201829
6/2/2018 12:00,12,0.705128205,0.731477991,0.618269231,0.649786538,0.680705128,0.693536752,0.699288248,0.708388461,0.713864743,0.723533333,0.732179487,0.73610641,0.739679487,0.74148547,0.74292735,0.746794872,0.750453526,0.758376069,0.76575,0.778729487,0.790882051,0.806282052,1,4.20E-05,5.33E-05,95004.875,50.56521606,0.032745361,2.177853584,-1.74282074,283.907959,3649848,1800172,3874981,0,0.705128205,62.86,47.36,62.86,-999,1,15.5,0,15.5,63.76982498,0.351468831,14.85015774,0.941292882,0.724910436
6/2/2018 13:00,13,0.671410256,0.646158436,0.149615385,0.468938248,0.565316026,0.622967949,0.64007609,0.647916667,0.655235043,0.658258975,0.664229487,0.66974359,0.675894231,0.676965812,0.680739957,0.682525,0.684262821,0.685485897,0.686524145,0.688560256,0.701309936,0.736821795,1,0,0,94928.125,45.32211304,0,2.657024384,-1.965283394,285.1791992,5581711,2717841,5926290,0,0.671410256,58.64,47.68,58.64,-949,1,10.96,0,10.96,60.70944977,0.351468831,13.99306965,0.941292882,0.712898465
6/2/2018 14:00,14,0.399807692,0.559398878,0.423111111,0.509191025,0.526446207,0.532428632,0.536694231,0.542275214,0.547888782,0.553546154,0.557820513,0.563925641,0.565929487,0.571418803,0.572211539,0.573413462,0.576438141,0.579802564,0.582756411,0.586506411,0.594667628,0.609935898,1,0,5.72E-06,94879.9375,43.72883606,0.00289917,2.962911606,-2.004154205,285.9248047,7298616,3642488,7768311,0,0.399807692,55,47.02,55,-860,1,7.98,0,7.98,55.84234619,0.351468831,10.85617065,0.941292882,0.658288064
6/2/2018 15:00,15,0.382115385,0.335021058,0.173586538,0.215403205,0.235093162,0.267726496,0.285138675,0.3118375,0.318205128,0.319641025,0.332591827,0.339494551,0.348537073,0.356295726,0.360224359,0.365930769,0.375636111,0.379633333,0.392088889,0.402225,0.407367949,0.428620513,1,0,0.007792473,94828.5,45.27722168,0.72366333,3.077348709,-2.141846657,285.9311523,8604703,4570009,9208842,0,0.382115385,54.54,46.01,54.54,-385,1,8.53,0,8.53,53.0074234,0.351468831,9.076758385,0.941292882,0.616958403
6/2/2018 16:00,16,0.148269231,0.180788216,0.13592265,0.166552778,0.167172436,0.167820513,0.168998077,0.170818162,0.17275203,0.174925641,0.177002885,0.177651282,0.180286539,0.182382479,0.182761859,0.184903846,0.187946581,0.189909402,0.193333333,0.197678205,0.200526603,0.205267948,1,0,4.91E-05,94870.1875,52.86752319,0.01272583,2.878062248,-1.772058487,284.6010742,9309432,5508150,10046241,0,0.148269231,56.13,48.37,56.13,-927,1,7.76,0,7.76,54.53388596,0.351468831,9.766505241,0.941292882,0.634112294
6/2/2018 17:00,17,0.020705128,0.023310159,0.016373825,0.018966666,0.020187607,0.020352564,0.020833334,0.021276496,0.021646795,0.021833761,0.021915705,0.022019231,0.022099039,0.022467949,0.022727137,0.023576496,0.024013729,0.02472735,0.025140384,0.026144017,0.028600641,0.033152564,1,4.20E-05,0,94956.8125,62.07919312,0,2.847545624,-1.316637039,281.6816406,9467236,6401734,10283883,0,0.020705128,61,48.5,61,-1386,1,12.5,0,12.5,57.40163422,0.351468831,8.954356194,0.941292882,0.613744827
6/2/2018 18:00,18,0.000320513,0.001062089,0.00025641,0.00028782,0.000288462,0.000320513,0.000320513,0.00034188,0.000352564,0.000363248,0.000384615,0.000416667,0.000434263,0.00048906,0.000534188,0.000608975,0.000738889,0.000811966,0.001114102,0.001651282,0.002154167,0.006474359,1,0,0,95016.125,68.47163391,0,2.507005692,-1.199961662,280.0117188,9467236,7297132,10283883,0,0.000320513,64.29,48.88,64.29,-1253,1,15.41,0,15.41,63.47123337,0.351468831,13.0098877,0.941292882,0.697759314
6/2/2018 19:00,19,0,1.39E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14E-05,1,0,0,95097.3125,71.58580017,0,1.841711998,-0.444986343,279.2277832,9467236,8190213,10283883,0,0,66,53.51,66,-363,1,12.49,0,12.49,65.30345917,0.351468831,14.80837631,0.941292882,0.724348227
6/2/2018 20:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95176.9375,73.57675171,0,1.410363197,-0.07390213,278.3688965,9467236,9086683,10284063,0,0,66,66,67.4,8,0,1.4,1.4,0,66.15631866,0.351468831,11.95898914,0.941292882,0.679706672
6/2/2018 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000156403,0,95236.5,75.48791504,0,0.996391296,0.655747414,277.9958496,9467236,9985250,10284063,0,0,65.71,50.45,65.71,-736,1,15.26,0,15.26,65.45915985,0.989196241,4.247112751,0.323038101,0.899974984
6/2/2018 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95268,77.71029663,0.004669189,1.000730515,0.783190727,277.2268066,9467268,10879317,10284063,0,0,64.97,45.95,64.97,-527,1,19.02,0,19.02,64.81720734,0.459828138,14.41331768,0.890779614,0.793528287
6/2/2018 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95296.5625,80.04867554,0,0.890042305,1.54817009,276.5744629,9467268,11769110,10284063,0,0,64.93,45.97,64.93,-604,1,18.96,0,18.96,63.70526886,0.425868928,16.58214951,0.929848671,0.746036381
6/3/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95316.8125,80.94657898,0,0.293381691,2.364518166,275.1416016,9467268,12661747,10284063,0,0,62.86,45.97,62.86,-516,1,16.89,0,16.89,63.91999435,0.40294686,14.40141582,0.918924928,0.759227365
6/3/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0001297,0,95306.75,81.39456177,0,-0.105361939,2.563312531,274.9345703,9467268,13558652,10284063,0,0,61.37,45.97,61.37,-621,1,15.4,0,15.4,60.78107834,0.389883697,14.74415016,0.926245928,0.750700097
6/3/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0001297,0,95333.625,84.24957275,0,-0.22428894,2.599205971,275.0178223,9467268,14458441,10284063,0,0,56.64,45.86,56.64,-502,1,10.78,0,10.78,59.90493774,0.381786287,13.32385635,0.930624247,0.722346752
6/3/2018 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.29E-05,0,95321.8125,86.71896362,0,-0.155475617,2.596582413,274.9692383,9467268,15351737,10284063,0,0,52,45.87,52,-394,1,6.13,0,6.13,53.65751648,0.376696825,10.81365395,0.932829738,0.673955918
6/3/2018 4:00,4,0,1.22E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.10E-05,0,95299,89.69493103,0,0.069355011,2.467100143,274.4851074,9467268,16243466,10284063,0,0,50.2,45.87,50.2,-275,1,4.33,0,4.33,49.98796463,0.373558134,8.077026367,0.934429884,0.602738545
6/3/2018 5:00,5,0,1.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000427246,0,95334.3125,91.92169189,0.019378662,0.183800697,2.366738319,274.1020508,9467268,17135456,10284063,0,0,49.95,42.74,49.95,-409,1,7.21,0,7.21,49.95396423,0.371698081,6.552451611,0.935534477,0.548478523
6/3/2018 6:00,6,0,6.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000705128,1,0.000957489,0,95387.0625,91.76792908,0.026947021,0.311565399,2.493210793,273.9667969,9467268,18023344,10284063,0,0,50,44.09,50,-116,1,5.91,0,5.91,51.15495682,0.370676935,9.308146477,0.936285853,0.630834889
6/3/2018 7:00,7,0.000192308,0.000732018,6.41E-05,6.41E-05,9.62E-05,0.000106837,0.000128205,0.000128205,0.000149573,0.000160257,0.00017094,0.000192308,0.000213675,0.000224359,0.00025641,0.000352563,0.000470085,0.000544872,0.000857692,0.001346154,0.001873398,0.004120513,1,0.001399994,0,95443.3125,91.91882324,0.01184082,0.304042816,2.346684456,274.1789551,9467268,18910336,10284063,0,0.000192308,53.01,53.01,53.85,322,0,0.84,0.84,0,51.69424057,0.368784517,7.779523849,0.936813593,0.5872583
6/3/2018 8:00,8,0.020448718,0.024371127,0.007852564,0.011378205,0.011378205,0.013179487,0.014242628,0.015363248,0.015544872,0.016089744,0.016362607,0.017451602,0.018413141,0.018846154,0.019614744,0.0211,0.024176923,0.027574359,0.03051282,0.037165171,0.043509936,0.062820513,1,0.001434326,0,95499.5,91.78025818,0.000976563,0.235072136,1.265005112,276.1132812,9612757,19811776,10496429,0,0.020448718,55,55,55,386,1,0,0,0,56.54565048,0.771305978,3.398156404,0.320490569,0.903298263
6/3/2018 9:00,9,0.09974359,0.171833926,0.058023077,0.071508974,0.083875641,0.092115385,0.097852564,0.104459402,0.113557692,0.121342735,0.136290919,0.152103205,0.16015,0.18015641,0.188734776,0.197051282,0.203783974,0.215484616,0.228929487,0.270310257,0.289311966,0.356534188,1,0.00151825,0,95519.75,84.54321289,0,0.103366852,0.917572022,279.7468262,10329991,20759008,11350871,0,0.09974359,54.64,54.64,54.64,90,1,0,0,0,57.52667236,0.426724732,2.4966712,0.886490464,0.428295453
6/3/2018 10:00,10,0.622371795,0.609743656,0.275608975,0.481562393,0.531627564,0.586934188,0.606891026,0.612289316,0.613942308,0.615318803,0.619252137,0.621121795,0.624074359,0.626103846,0.628878206,0.632435898,0.636680449,0.643042735,0.653387714,0.66128359,0.667051282,0.682200855,1,0.001228333,0,95529.375,77.32763672,0.007354736,-0.170300484,0.660943985,282.3525391,11595563,21717888,12773110,0,0.622371795,53.13,53.13,54.09,63,0,0.96,0.96,0,55.92882538,0.405282378,2.686705351,0.925991416,0.346333073
6/3/2018 11:00,11,0.684807692,0.700360879,0.585764102,0.639508547,0.666345192,0.687873504,0.691153846,0.692403846,0.694984615,0.696474359,0.696833227,0.700259616,0.7050625,0.710747863,0.712170834,0.717275641,0.719495299,0.723564835,0.727083334,0.728974359,0.73025641,0.741410257,1,0.000314713,0,95511.625,70.17262268,0.00289917,-0.359848976,0.065123558,283.6723633,1679695,958934.1875,1829855,0,0.684807692,52.04,51.32,52.04,-104,1,0.72,0,0.72,53.48112106,0.865710735,2.37182188,0.310993791,0.858555046
6/3/2018 12:00,12,0.704102564,0.706584834,0.439180449,0.591388141,0.667460897,0.691570513,0.695300534,0.705096154,0.711217949,0.711217949,0.7125,0.71638985,0.719401603,0.72344359,0.723965705,0.726583333,0.729546966,0.734035043,0.740897436,0.745160257,0.761913782,0.78551282,1,2.35E-05,0,95436.9375,63.21591187,0.000961304,-0.014142036,-0.508723259,285.1074219,3574443,1933157,3873816,0,0.704102564,52.51,42.72,52.51,-224,1,9.79,0,9.79,52.41817093,0.451933622,2.887873411,0.870545924,0.48723928
6/3/2018 13:00,13,0.641410256,0.562059461,0.149615385,0.317521367,0.402944872,0.408717949,0.408717949,0.473935043,0.503943376,0.589000183,0.634710897,0.639136325,0.646897757,0.649038462,0.649722222,0.652211539,0.653290598,0.656645299,0.659423077,0.670017307,0.677986752,0.687938462,1,0,0,95358.875,58.48179626,0,0.650058746,-1.066839218,286.0698242,5473724,2911421,5922683,0,0.641410256,49.71,45.73,49.71,-265,1,3.98,0,3.98,53.5684433,0.424086124,9.731561661,0.913830757,0.683923332
6/3/2018 14:00,14,0.532692308,0.53772656,0.439484295,0.512798291,0.518952991,0.525320513,0.527649573,0.532799145,0.53526891,0.537051282,0.538365385,0.538365385,0.539957265,0.540973504,0.544145299,0.544455128,0.545235043,0.548413462,0.550842842,0.557926603,0.566509776,0.572211539,1,0,0,95329.0625,55.70146179,0,1.056105614,-1.392091751,286.6005859,7162049,3886862,7763832,0,0.532692308,46.97,44.75,46.97,-63,1,2.22,0,2.22,48.85099411,0.407425284,6.294419289,0.906941056,0.613184199
6/3/2018 15:00,15,0.369615385,0.383028504,0.356151602,0.36224359,0.36224359,0.367008547,0.37198718,0.372799145,0.373504274,0.373504274,0.37379359,0.373846154,0.375757906,0.379353334,0.38228734,0.385505556,0.388585577,0.392267521,0.398008975,0.406760684,0.40805641,0.422481539,1,0,0,95290.4375,55.08769226,0,1.203384399,-1.60652256,286.5893555,8443825,4855110,9200906,0,0.369615385,46.87,44.3,46.87,-228,1,2.57,0,2.57,46.87223053,0.398675829,4.943809986,0.91558826,0.53342076
6/3/2018 16:00,16,0.149487179,0.165562576,0.079959615,0.129525,0.135316506,0.146378205,0.163220513,0.165673077,0.166255662,0.166559829,0.166634616,0.167051282,0.1675,0.167820513,0.168538141,0.170032052,0.172913942,0.177945299,0.181172543,0.184588248,0.188931838,0.199676923,1,0,9.35E-05,95319,58.75382996,0.044036865,0.876038551,-1.267512321,285.6091309,9172894,5809843,10075258,0,0.149487179,46.75,41.36,46.75,-641,1,5.39,0,5.39,48.49284744,0.394162685,4.284399509,0.920770645,0.483283195
6/3/2018 17:00,17,0.018782051,0.041304829,0.016208013,0.024682479,0.029326923,0.030673077,0.032730769,0.033801603,0.03448718,0.036190385,0.036582051,0.03930641,0.041762821,0.041762821,0.04298077,0.043911539,0.044703419,0.047948718,0.049134616,0.052539103,0.055598291,0.059787179,1,0,0.00483942,95338.6875,65.91938782,0.973876953,1.311997414,-2.311306953,281.1176758,9324403,6731938,10308305,0,0.018782051,49,42.87,49,-915,1,6.13,0,6.13,48.39472961,0.3924101,7.094591141,0.923276782,0.600381707
6/3/2018 18:00,18,0.000128205,0.002330833,0.000128204,0.000319551,0.000477244,0.000594872,0.000832265,0.000961538,0.00108312,0.001121795,0.001223718,0.001346154,0.001474359,0.001474359,0.001599038,0.001980342,0.00215812,0.002667949,0.00380641,0.005137179,0.005728205,0.007083333,1,0,0.008230686,95377.875,75.19642639,0.998321533,1.294389725,-1.837575912,279.980957,9324403,7701044,10308305,0,0.000128205,51.5,42.75,51.5,-800,1,8.75,0,8.75,52.30769348,0.392772079,7.222629547,0.893496513,0.686709434
6/3/2018 19:00,19,0,9.26E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.010980561,95414.8125,82.14242554,0.999995053,1.343374252,-1.453093529,279.1279297,9324403,8672818,10308305,0,0,63.03,55.1,63.03,-529,1,7.93,0,7.93,54.31365585,0.394979358,10.09783936,0.859263301,0.80722187
6/3/2018 20:00,20,0,1.07E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01441972,95428.875,88.02125549,0.999999166,0.991440773,-1.253220558,278.1403809,9324403,9635950,10308305,0,0,64.97,60.47,64.97,-46,1,4.5,0,4.5,66.1401825,0.399126559,8.992196083,0.853166401,0.79497507
6/3/2018 21:00,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.016129747,95434.0625,91.57151794,0.999999225,0.715367317,-1.076709747,277.5639648,9324333,10604207,10308018,0,0,61.79,48.83,61.79,-181,1,12.96,0,12.96,65.73458862,0.372042179,6.358673096,0.933171988,0.550353873
6/3/2018 22:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020773403,95428.625,93.24020386,1,0.425257683,-0.902672768,276.8540039,9324333,11577000,10308018,0,0,55.69,55.69,55.69,16,1,0,0,0,60.40405655,0.371207565,13.39384556,0.933673978,0.719350913
6/3/2018 23:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.024167538,95431.3125,95.07702637,0.999999881,0.403862,-0.680193901,276.6845703,9324333,12554981,10308018,0,0,51.94,44.99,51.94,-201,1,6.95,0,6.95,52.69151688,0.371031851,2.557976961,0.934005737,0.327562409
6/4/2018 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.022568811,95406.4375,97.33676147,0.928636968,0.36613369,-0.559773445,276.6000977,9324333,13550506,10308018,0,0,49.95,49.94,49.95,-101,1,0.01,0,0.01,50.35408401,0.370261371,8.718112946,0.934191227,0.623873224
6/4/2018 1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.023394033,95368.875,97.93089294,0.997351706,0.203715324,-0.309366226,276.7661133,9324333,14497039,10308018,0,0,49.66,41.97,49.66,-11,1,7.69,0,7.69,48.9779892,0.369509906,2.511301756,0.934234619,0.323604679
6/4/2018 2:00,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.020289499,95361.0625,97.51477051,0.999999702,0.27079773,0.057998657,276.4223633,9324333,15479880,10308018,0,0,49,48.8,49,-149,1,0.2,0,0.2,49.72133636,0.369757205,8.086571693,0.93411994,0.606672029
6/4/2018 3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000114441,0.017914895,95337.8125,96.64775085,0.999997139,0.111542702,0.305640221,276.1325684,9324333,16445371,10308018,0,0,49.89,49.15,49.89,-82,1,0.74,0,0.74,48.93635178,0.370183706,2.580506325,0.93380177,0.330733608
6/4/2018 4:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000684738,0.012041356,95300.4375,96.00419617,0.999993384,0.055933952,0.092941284,276.2473145,9324333,17449904,10308018,0,0,55,55,56,31,0,1,1,0,51.05040359,0.37151745,2.626076698,0.933186173,0.336028276
